2661,EC1115,Estimulación con actividades acuáticas para personas adultas mayores
2666,EC1108,Operación segura de calderas en el ingenio azucarero
2676,EC1109,Operación segura de tachos
2677,EC1130,Aplicación del procedimiento para coordinar la investigación de la Causa Raíz de incidentes y accidentes en eventos tipo dos y tres en el Sector Hidrocarburos
2683,EC1095,Evaluación del bienestar en perros
2686,EC1131,Actuación del personal de un Tercero Autorizado/Aprobado del Sector Hidrocarburos
2688,EC1136,Prestación de servicios de barbería
2689,EC1053.01,Asesoría en materia de Contraloría Social en la Administración Pública
2690,EC0449.01,Gestión de los Servicios Preventivos de Seguridad y Salud en el Trabajo
2691,EC1122,Mantenimiento de troqueles
2692,EC1123,Mantenimiento de sistemas autotrónicos
2693,EC1128,Prestación de servicios para la conformación documental de proyectos para generación y uso de biogás
2694,EC1129,Barrenación larga con equipo mecanizado
2695,EC1132,Verificación de la operación y mantenimiento de la Estación de Servicio para expendio de diésel y gasolinas
2696,EC1134,Contratación de adquisiciones, arrendamientos y servicios para la Administración Pública
2697,EC1149,Sustitución del cerrojo axial en aparato de vía para tren neumático
2698,EC1094,Ejecución de las visitas de inspección y verificación ambiental a nivel federal
2699,EC1117,Ejecución de métodos de pruebas básicas en mezclas asfálticas
2700,EC1118,Impartición de cursos presenciales/remotos en el uso y aplicación de lectores y magnificadores de pantalla para personas con discapacidad visual
2701,EC0397.01,Vigilancia del cumplimiento de la normatividad en seguridad y salud en el trabajo
2702,EC0391.01,Verificación de las condiciones de seguridad e higiene en los centros de trabajo
2704,EC1124,Operación del software de precios unitarios
2705,EC1133,Atención con calidad y seguridad para el paciente durante la instalación de catéter PICC en adulto
2706,EC1140,Certificación de Centros de Asistencia Social de Niñas, Niños y Adolescentes
2707,EC1142,Apoyo en la orientación alimentaria para personas mayores
2708,EC1127,Venta de productos y servicios manteniendo su sostenibilidad en el mercad
2709,EC1144,Coordinación de servicios de transportación desde Puestos de Maniobra deTerminales
2710,EC1146,Inspección de servicios de transportación de pasajeros en tren dentro deestaciones y línea confinada de circulación
2711,EC1147,Mantenimiento profundo al armario de Pilotaje Automático fijo de 135 kHz
2712,EC1148,Supervisión efectiva
2713,EC1145,Conducción de tracto camión quinta rueda para el transporte de carga general
2720,EC1139,Vigilar el perfil de seguridad de los insumos para la salud en la industriafarmacéutica
2723,EC1098,Inspección de carga, correo y mensajería para su transportación en aeronaves
2724,EC1102,Inspección de pasajeros y equipaje de mano para su transportación enaeronaves
2725,EC1135,Diagnóstico de tarjetas electrónicas
2727,EC1116,Conducción de autotransporte federal de carga
2728,EC1119,Instalación de sistemas de climatización y refrigeración residencial y comercial
2729,EC1120,Mantenimiento del equipo de cómputo, diseño de redes y seguridad informática
2730,EC1121,Mantenimiento mecánico automotriz
2731,EC1126,Realizar uniones en metales con los procesos de soldadura básica (OAW, OAC,SMAW) y especiales (GMAW, GTAW)
2736,EC1059,Atención con calidad en el servicio al ciudadano
2737,EC1137,Supervisión del diseño de construcción de infraestructura en proyectos desubestaciones eléctricas de potencia
2738,EC1138,Supervisión del diseño de equipos y sistemas eléctricos de potencia y control
2739,EC1161,Medición en el transporte por ducto de hidrocarburos, petrolíferos y petroquímicos
2740,EC1166,Promoción de libros de texto
2741,EC1170,Venta de boletos y servicios adicionales en taquillas de autotransporte de pasajeros
2742,EC1154,Capacitación en el sector rural
2743,EC1155,Promoción para el desarrollo rural sustentable territoria
2744,EC1160,Implementación del Sistema de Control Interno
2745,EC1167,Asistencia al pasajero a pie de autobús
2746,EC1168,Control del equipaje de pasajeros de autotransporte federal
2747,EC1169,Venta de boletos de autotransporte de pasajeros a pie de autobús
2748,EC1162,Operación de terminales de almacenamiento de hidrocarburos destilados
2749,EC1163,Transportación por ducto de hidrocarburos, petrolíferos y petroquímicos en fase líquida
2750,EC1164,Ensamble de tarjetas electrónicas en el proceso de montaje superficial
2751,EC1165,Gestión de la tutoría grupal e individual en grupos académicos de Educación Superior
2752,EC1158,Implementación de habilidades socioemocionales y metodologías para desarrollarlas
2753,EC1159,Promoción de la venta de tiempos compartidos al público en out/in hous
2754,EC1097,Implementación del apoyo psicológico de primer contacto a personas afectadas por fenómenos perturbadores
2755,EC1184,Aplicación de la rehabilitación integral mediante actividades ecuestres
2757,EC1157,Implementación y mantenimiento de instalaciones eléctricas en la industria
2759,EC1143,Implementación de intervenciones preventivas del consumo de sustancias psicoactivas en contextos escolares
2760,EC0715.01,Aplicación de micropigmentación estética facial
2761,EC1125,Realizar el diagnóstico de verificación de la eficiencia energética y seguridad de instalaciones y equipos eléctricos en vivienda
2765,EC1141,Aplicación de programas individuales de actividad física multicomponente para personas mayores
2766,EC1092,Coordinación de las actividades de protección civil del centro de trabajo de acuerdo al Programa Interno de Protección Civil
2767,EC1171,Garantizar el derecho a la protección de datos personales
2768,EC1173,Asesoría para la constitución de figuras asociativas
2769,EC1180,Asesoría técnica-comercial en proyectos de generación distribuida fotovoltaica
2770,EC1181,Supervisión de sistemas fotovoltaicos en residencia, comercio e industria
2771,EC1191,Uso de las normas ortográficas en textos impresos/digitales nivel intermedio
2772,EC1192,Conducción de tren de pasajeros basados en Sistemas Digitales
2773,EC1193,Mantenimiento preventivo del sistema de puertas electroneumático de tren de
2786,EC1174,Gestión de mejoras sociales sostenibles en campos agrícolas
2787,EC1176,Fabricación de aditamentos de control y ensamble
2788,EC1177,Maquinado de discos, tambores, mazas y partes de hierro nodular (TDP)
2789,EC1185,Aplicación de técnicas de micropuntura para el mejoramiento de la aparienciacutánea
2790,EC1189,Manufactura esbelta para la mejora continua de procesos
2791,EC1186,Coaching para el cambio de hábitos
2792,EC1188,Liderazgo en los centros de trabajo
2793,EC1190,Reclutamiento de personal en organizaciones a través de medios y fuentesdigitales
2795,EC1182,Valuación de vehículos sin resguardo
2796,EC1172,Acompañamiento inicial para la atención a víctimas
2807,EC1207,Uso de normas para redactar textos impresos/digitales
2801,EC1178,Revisión de obra e instalaciones de centros de datos y comunicaciones
2802,EC1187,Presentación del diseño de centros de datos y comunicaciones
2803,EC1175,Diseño de aditamentos de control y ensamble
2804,EC1202,Operación de estudio de grabación y transmisión
2805,EC1203,Mediación de experiencias educativas en museos interactivos
2806,EC1205,Gestión del cambio organizaciona
2814,EC1200,Realización del e studio de espirometría
2815,EC0538.01,Venta de libros en librerías
2816,EC1201,Mantenimiento a equipo e instalaciones de audio
2817,EC1206,Preparación del servicio de dieta hospitalaria .
2818,EC1210,Preparación y aseguramiento de la carga en unidad de autotransporte, en territorio nacional
2819,EC1211,Medición de las variables operativas de los sistemas integrales de producción primaria de hidrocarburos
2820,EC1212,Operación del sistema de bombeo de crudo estabilizado
2821,EC1213,Operación de l sistema de compresión de gas natural
2822,EC1214,Operación del sistema de separación de aceite, agua y gas provenientes de los sistemas de producción
2823,EC1222,Evaluación de los programas educativos de Nivel Superior
2824,EC1235,Atención de primer contacto para la búsqueda de personas desaparecidas y no localizadas
2825,EC1236,Implementación de las funciones de los Órganos Internos de Control en la Administración Pública Estatal
2827,EC0903.01,Promoción especializada para productos de crédito INFONAVIT
2829,EC1233,Sumini stro de combustible para aviación
2830,EC1234,Almacenamiento de combustibles para aviación
2837,EC1231,Conducción de vehículos para el transporte terrestre de pasajeros de y hacia los puertos marítimos y aeropuertos fede rales
2838,EC1237,Gestión operativa de los procesos de las Entidades de Certificación y Evaluación (ECE) y de los Organismos Certificadores (OC)
2839,EC1224,Operación de grúa tipos A y B para transporte de vehículos ligeros .
2840,EC1225,Operación de grúa tipos C y D para arrastre de vehículos pesados y semi- pesados .
2841,EC1226,Coordina ción de las maniobras de carga y descarga de mercancías en buques
2842,EC1227,Inspección de vehículos nuevos de exportación e importación .
2843,EC1228,Operación de m ontacargas de gran capacidad en maniobras de carga y descarga
2844,EC1229,Inspección de seguridad de las unidades de transporte terrestre para comercio exterior.
2845,EC1215,Conducción de tra cto camión quinta rueda para el transporte de materiales y residuos peligrosos
2846,EC1232,Depilación facial y corporal con hilo
2849,EC1252,Ejecución de prueba de software
2850,EC1251,Mantenimiento preventivo y correctivo al equipo de distribución y transmisión del sistema pilotaje automático 135KHz a nivel vías
2851,EC1249,Prestación de servicios de traducción de lengua indígena al español y viceversa en diferentes ámbitos
2852,EC1250,Conciliación para la solución de conflictos en materia laboral
2853,EC1256,Gestión de programas socio familiares en el ámbito sindical
2854,EC1257,Cata de destilados nacionales con denominación de origen
2855,EC1255,Coordinación de acciones de gestión sindical con base en Contratos Colectivos de Trabajo (CCT)
2856,EC1258,Gestión de documentos sonoros
2857,EC1253,Asesoría y promoción de productos, servicios y soluciones financieras en instituciones de crédito y ahorro.
2858,EC1204,Elaboración de peritajes técnicos .
2859,EC1223,Desarrollo de proyectos de emprendimiento
2860,EC1248,Gestión de equipos de representantes profesionales de la industria farmacéutica
2861,EC1208,Aplicación de programa individual de e stimulación cognitiva para personas mayores .
2862,EC1209,Brindar a poyo de orientación a cuidadores informales de personas mayores .
2863,EC1259,Ejecución de labores en la modalidad de trabajo a distancia mediante el uso de las tecnologías de información y comunicación
2864,EC1254,Administración de inmuebles en arrendamiento
2865,EC1263,Traducción de textos literarios y humanísticos al español
2866,EC1260,Proporcionar asesoría para el uso de aceites esenciales
2867,EC0940.01,Asesoría en los lineamientos de servicio del modelo de soluciones de pago del Infonavit.
2868,EC1265,Aplicación de competencias suaves para la empleabilidad en el contexto laboral nivel básico
2869,EC1264,Diseño de un modelo de negocio para PyME’s
2870,EC1267,Aplicación de prácticas de higiene y desinfección por parte de los prestadores de servicios turísticos
2871,EC1268,Atención al usuario basada en la cultura del buen trato
2872,EC1276,Elaboración de platillos aplicando técnicas culinarias de la cocina Queretana
2873,EC1285,Mercadotecnia digital y c omercialización transfronteriza
2874,EC1286,Elaboración de productos de pastelería
2875,EC1200.01,Realización del e studio de espirometría
2876,EC1271,Atención inicial al usuario para la recepción de la denuncia conforme al modelo de atención diferenciada de la demanda
2877,EC1274,Atención telefónica a solicitudes de apoyo en emergencias a través de la línea 9 -1-1, conforme al Modelo COSMOS
2878,EC1272,Revisión de las carpetas de investigación para analizar la procedencia de Mecanismos Alternativos de Solución de Controversias en materia penal
2879,EC1273,Aplicación de técnicas para el desarrollo del plan de supervisión de obligaciones judiciales en libertad
2880,EC1275,Detección de las necesidades de protección integral de la persona adolescente a quien se atribuya la realización de una conducta tipificada como delito por las leyes penales y activación de los operadores asistenciales correspondientes
2881,EC1269,Proporcionar técnicas físicas, mentales y artísticas mediante la ejecución de prácticas para el desarrollo de habilidades socioemocionales, en cualquier contexto
2882,EC1270,Prestación de servicios de estimulación temprana individual y grupal en centros de atención y desarrollo de niñas y niños de cuarenta y tres días a cuatro años de edad
2883,EC1287,Ejecución de actividades con apego a la legalidad para prevenir la corrupción en los procesos de la cadena de suministros
2884,EC0939.01,Aplicación de las reglas para el otorgamiento del crédito a los/las trabajadores(as) derechohabientes del Infonavit en las diferentes alternativas de financiamiento.
2885,EC1288,Supervisión de la evaluación económica de medicamentos y tecnologías sanitarias
2886,EC1289,Supervisión de la evaluación técnica de medicamentos y tecnologías sanitarias
2912,EC1299,Instalación de ajustes razonables en vehículos de transporte individual para la inclusión y la movilidad
2914,EC1296,Ejecución de las entrevistas para la conformación de la información aplicativa al Plan de Actividades por Expectativa
2915,EC1297,ulo Registro de la denuncia por delitos patrimoniales con autor desconocido, a través del dispositivo electrónico
2916,EC1298,Administración del sistema integral de audiencias en el ámbito jurídico administrativo
2917,EC1302,Cálculo editorial y precio de venta al público
2926,EC1313,Aplicación de técnicas para el mejoramiento de la apariencia cutánea facial mediante el dermapen
2927,EC1280,Operador de cabina del servicio de grúas
2928,EC1283,Coordinación de la administración y logística de almacenes en los sectores industriales, empresariales, bodegas y en la cadena de suministro de los centros de distribución de mercancías
2930,EC1183,Trabajo seguro en alturas.
2931,EC1278,Aplicación de uñas postizas con sistema de gel
2932,EC1279,Inspección de la unidad automotriz en pista de pruebas
2933,EC1281,Diseño de troqueles a través de software CAD/CAE
2934,EC1292,Atención de primer contacto ante la comisión de posibles infracciones/faltas administrativas en el ámbito de justicia cívica
2936,EC1314,Evaluación de la s Instituciones de Educación Superior
2937,EC1320,Evaluación de los programas educativos de Nivel Superior
2938,EC1291,Prestación del servicio de transporte con vehículos terrestres mediante plataformas tecnológicas
2939,EC1293,Asesoría general para proyectos de emprendedores
2940,EC1331,Conducción del vehículo motocicleta para su uso en la vialidad, nivel básico
2944,EC1301,Identificación, prevención y mitigación de riesgos en mate ria aduanera y Comercio Exterior
2945,EC1261,Coaching de finanzas personales
2949,EC1305,Gestión de estrategias para el incremento y remuneración de la productividad
2950,EC1306,Estimar el valor de alhajas y gemas de acuerdo con el propósito, uso y finalidad de su avalúo . Nivel intermedio
2951,EC1307,Impartición de sesiones/clases síncronas utilizando plataformas, dispositivos y herramientas digitales
2952,EC1311,Registro del Informe P olicial Homologado del Policía en funciones de “Primer Respondiente” por la probable comisión de una infracción administrativa
2955,EC1277,Aplicación de uñas acrílicas en nivel avanzado
2956,EC1312,Registro del Informe Policial Homologado del Policía en funciones de “Primer Respondiente” ante un hecho probablemente delictivo
2957,EC1336,Prestación de servicios cosmetológicos faciales y corporales
2958,EC1319,Interpretación de conferencia de lengua de señas mexicana <> español
2959,EC1310,Construcción de aulas virtuales de aprendizaje
2960,EC1338,Apoyo en la identificación de las habilidades de la vida cotidiana y académicas de la persona con diagnóstico de discapacidad intelectual
2961,EC1332,Aplicación de la Entrevista Integral Interdisciplinaria para la detección de las necesidades de la víctima
2962,EC1333,Prestación de s ervicios de atención y orientación a víctimas de delito, derivado de un Procedimiento Penal Acusatorio
2963,EC1337,Facilitación de sesiones de carácter vivencial a través de prácticas socioemocionales
2964,EC1348,Realizar una entrega segura de mercancía s/producto s en motocicleta
2965,EC1345,Coordinación del ensamble de despensas
2966,EC1365,Desarrollo de la creativida d e innovación de un producto o servicio dentro de una organización
2967,EC1366,Atención para la protección especializada de niñas/niños/adolescentes y personas adultas pertenecientes a grupo vulnerable/prioritario en contexto de migración
2971,EC1343,Manejo integral de tratamientos estéticos faciales
2972,EC1364,Prestación de s ervicios de limpieza y desinfección , con el uso de equipo de protección en establecimientos de salud
2976,EC1344,Generación de negocios sostenibles y escalables
2977,EC1347,Aplicación de Masaje Tuina
2978,EC0217.01,Impartición de cursos de formación del capital humano de manera presencial grupal
2979,EC1346,Esterilizar dispositivos médicos
2980,EC1335,Identificación de actos/acciones en materia de anticorrupción e integridad en el ámbito de responsabilidad
2981,EC1309,Gestión de habilidades gerenciales en las organizaciones
2982,EC1300,Diseño de moldes de inyección de plástico para termoplásticos a través de software CAD/CAE
2983,EC1262,Aplica ción de entrevistas para la investigación de información
2984,EC1342,Elaboración de discos y tambores de hierro gris.
2985,EC1303,Impleme ntación y mantenimiento de sistemas electrónicos
2986,EC1370,Medición dinámica de flujo de líquidos en sistemas cerrados
2996,EC1282,Desarrollo de software /sistema y aplicaciones informáticas
2997,EC1368,Atención y o rientación a la persona imputada o requerida por Instituciones de Justicia P enal
2998,EC1379,Preparación de instructores deportivos especializados en Minitenis
2999,EC1381,Aplicación de técnicas para el desarrollo de la evaluación de riesgos procesales
3000,EC1367,Dar seguimiento a Acuerdos Reparatorios de Cumplimiento Diferido Incumplidos
3001,EC1376,Prestación del servicio de Lectura de Tonalamatl
3002,EC1304,Impleme ntación y mantenimiento de sistemas hidráulicos y neumáticos
3003,EC1317,Realizar la orientación perinatal a la mujer embarazada y su acompañante en forma presencial grupal
3004,EC1316,Brindar acompañamiento como doula a la mujer embarazada durante el nacimiento y el puerperio
3005,EC0869.01,Manejo preventivo de camión unitario tipo C
4004,EC1363,Gestionar la central de esterilización en los establecimientos de salud
4005,EC1356,Cumplimiento a las disposiciones normativas referentes a la Cédula de Operación Anual (COA ) para el sector productivo en México
4007,EC1372,Preparación de gimnastas de artística femenil en la categoría 1
4008,EC1375,Prestación de servicios auxiliares en la contribución tradicional y complementaria de la recuperación de las condiciones físicas y socioemocionales de las personas
4009,EC1334,Aplicación de controles de revisión, verificación y seguimiento para el cumplimiento de la normatividad por la incorporación en la administración pública municipal
4010,EC1357,Cumplimiento normativo de las condiciones y relaciones laborales del sector productivo con base en el T -MEC
4011,EC1354,Operación segura de auto -tanques para la distribución de Gas L.P.
4012,EC1380,Preparación de arqueros en etapa de iniciación
4013,EC1371,Atención en primeros auxilios
4014,EC1369,Conducción y operación de vehículos de emergencia tipo ambulancia terrestre
4015,EC1374,Conciliación para la solución de conflictos en materia laboral individual
4016,EC1315.01,Auxiliar en la prevención y atención de las lesiones de la piel de la persona con dependencia al cuidado
4017,EC1318.01,Brindar orientación en salud sexual y salud reproductiva para las personas
4018,EC1395,Preparación de alim entos en centros penitenciarios
4021,EC1400,Detección y orientación ante riesgos de vulneración de derechos en niñas, niños y adolescentes para proteger su integridad
4022,EC1391,Prestación de servicios de cosmiatr ía estética
4023,EC0307.01,Atención prehospitalaria nivel básico
4024,EC1378,Diseño del Plan de Continuidad de los Servicios E ducativos ante una condición de emergencia y sus etapas de crisis
4025,EC1393,Aplicación de acciones básicas de seguridad para los usuarios de instituciones de s alud
4029,EC1351,Valoración de la operatividad de las Unidades Médicas , de acuerdo con la seguridad estructural y la seguridad no estructural
4030,EC1352,Valoración de la seguridad y la capacidad funcional de las Unidades Médicas en situaciones de desastre
4031,EC1362,Inspecció n de las condiciones de almacenaje del buque para la operación de carga /descarga de mercanc ía de importación y exportación
4035,EC1410,Gestión de procesos de coaching educativo
4036,EC1412,Administración de cuentas estratégicas clave y acceso de productos farmacéuticos
4037,EC1439,Coordinación de acciones de gestión sindical con base en Contratos Colectivos de Trabajo (CCT)
4039,EC1359,Operación de grúa de pluma tipo pato en maniobras auxiliares de montaje y desmontaje
4040,EC1360,Ejecución de los actos y gestiones administrativas con relación a la embarcación en el puerto de consignación
4041,EC1361,Operación d el vehículo de arrastre bimodal para maniobras de equipo ferroviario
4042,EC1394,Prestación de servicio s en prótesis fija o removible dentales.
4043,EC1409,Enseñanza del emprendimiento
4044,EC1413,Aplicación de masaje con técnica polaridad
4047,EC1373,Prestación del servicio de Temazcalli con Xictli integrado
4048,EC1377,Prestación del servicio de Temazcalli con Xictli al centro
4049,EC1405,Desarrollo del proceso de legitimación de contratos colectivos de trabajo .
4051,EC1425,Detección de posibles víctimas de trata de personas durante las diligencias migratorias en el marco de protección a los Derechos Humanos
4052,EC1396,Proporcionar el servicio de investigación genealógica para la elaboración del árbol genealógico y de historia familiar.
4053,EC1401,Monitoreo comunitario de la biodiversidad en Áreas Naturales Protegidas para su manejo y conservación
4057,EC1426,Revisión de documentación de identidad y viaje de las personas connacionales y extranjeras con base en estándares nacionales e internacionales y en el marco del respeto a los Derechos Humanos
4058,EC1349,Estimación del valor de maquinaria y equipo de acuerdo con el propósito, uso y finalidad del avalúo
4060,EC1424,Prestación de servicios para la promoción alimentaria con base en los productos derivados de la milpa
4061,EC1441,Conducción y operación de grúas tipos A y B para el arrastre y transporte de vehículos ligeros
4062,EC1442,Conducción y operación de grúa s tipos C y D para el arrastre y transporte de vehículos pesados y semipesados
4063,EC1420,Desarrollo de procesos notariales relacionados con actividades vulnerables
4064,EC1428,Verifica ción del cumplimiento de las Obligaciones de Transparencia en la dimensión portale s
4065,EC1430,Conducción de Autobuses de Trá nsito Rápido en el Sistema de Corredores Metrobús
4066,EC1440,Administración de un Centro de Evaluación de competencia laboral
4067,EC1434,Apoyo en la elaboración de estrategias de movilidad en la Administración Pública Municipal
4068,EC1427,Conciliación para la solución de conflict os en materia laboral colectiv a
4069,EC1399,Gestionar el sistema de integridad en las organizaciones del sector público y privado
4070,EC1353,Implementación de metodología STEM/STEAM
4071,EC1417,Prestación de servicio auxiliar de quiropodia
4072,EC1403,Operación y técnicas de extracción vehicular básicas
4073,EC1402,Prevención, seguridad, rescate y salvamento en albercas/parques acuáticos
4074,EC1429,Verificación del cumplimiento fiscal de una Organización de la Sociedad Civil (OSC)
4075,EC1398,Ejecución de estrategias de potencialización de habilidades individuales para la mejora del desempeño del equipo/grupo
4076,EC1416,Aplicaci ón de habilidades personales de liderazgo en organizaciones
4077,EC1392,Elaboración de pastas alimenticias en grado artesanal e industrial en sus distintas variedades
4078,EC1418,Redacción de documentos e n la empresa
4079,EC1422,Generación y seguimiento de la documentación para la logística de los departamentos reparto, extras y equipo técnico
4080,EC1389,Prestación de servicios preventivo y correctivo a equipo s de refrigeración autocontenidos con carga máxima permisible de hasta 150 gr de refrigerante hidrocarburo .
4081,EC1390,Prestación de servicios de instalación y mantenimiento de sistemas de climatización/aire acondicionado de hasta 3 toneladas de refrigeración
4082,EC1421,Realizar la b úsqueda de locaciones para industria cinematográfica y audiovisual
4083,EC1388,Rescate minero subterráneo
4086,EC1419,Aplicación de protocolos de atención de respuesta inmediata, como integrante de una brigada de primeros auxilios en el centro de trabajo
4087,EC1397,Auxiliar en la estimación del valor de los bienes inmuebles de acuerdo con el propósito, uso y finalidad del avalúo
4089,EC1456,Cata de destilados nacionales con denominación de origen
4090,EC1444,Aplicación de sistemas de alisados progresivos y procedimientos para la reparación y nutrición de la fibra capilar
4091,EC1446,Aten ción a las personas que requieren de tratamientos de recompresión en la cámara hiperbárica
4092,EC1448,Consultoría en el uso de productos farmacéuticos y dispositivos médicos a profesionales de la salud
4093,EC1450,Mantenimiento a suspensiones dependientes e independientes del vehículo
4094,EC1452,Proporcionar servicios de mantenimiento para direcciones de vehículos automotores
4098,EC1445,Asesoría en operaciones de comercio exterior y aduanera s
4099,EC1447,Conducción de práctica de yoga Nivel Preparador Master
4100,EC1449,Mantenimiento a equipo biomédico de diagnóstico básico
4101,EC1451,Prestación de servicios de mentoría profesional
4102,EC0283.01,Operación de grúa a bordo de buque
4104,EC1453,Administración de refugios temporales durante la presencia/ocurrencia de agentes perturbadores
4106,EC1454,Asesoría para facilitar procesos educativos dirigidos a personas jóvenes y adultas
4107,EC1455,Promoción y seguimiento de los servicios educativos dirigidos a personas jóvenes y adultas
4108,EC1431,Preparación de gimnastas de artística femenil en la categoría 2
4109,EC1432,Preparación del instructor de tenis en etapa de iniciación
4110,EC1465,Estima ción d el valor de obras de arte pictóricas , gráficas y escultóricas de acuerdo con el propósito, uso y finalidad del avalúo sin emitir dictamen de avalúo
